2016-08-21 20:45:46,367  WARN [Worker-6] - ScalaProject - Project remote-actors runs on platform default installation.
2016-08-21 20:45:49,602  WARN [Worker-6] - ScalaProject - Project SCSDPOngoing has platform default sourceLevel.
2016-08-21 20:45:49,603  WARN [Worker-6] - ScalaProject - Project SCSDPOngoing runs on platform default installation.
2016-08-21 20:45:52,337  WARN [Worker-6] - ScalaProject - Project abc has platform default sourceLevel.
2016-08-21 20:45:52,338  WARN [Worker-6] - ScalaProject - Project abc runs on platform default installation.
2016-08-21 20:45:52,586  WARN [Worker-6] - ScalaProject - Project originalray-tracer has platform default sourceLevel.
2016-08-21 20:45:52,587  WARN [Worker-6] - ScalaProject - Project originalray-tracer runs on platform default installation.
2016-08-21 20:45:52,588  WARN [Worker-6] - ScalaProject - Project AkkaNotes_Messaging has platform default sourceLevel.
2016-08-21 20:45:52,589  WARN [Worker-6] - ScalaProject - Project AkkaNotes_Messaging runs on platform default installation.
2016-08-21 20:45:52,590  WARN [Worker-6] - ScalaProject - Project AkkaPI has platform default sourceLevel.
2016-08-21 20:45:52,592  WARN [Worker-6] - ScalaProject - Project AkkaPI runs on platform default installation.
2016-08-21 20:45:55,663  WARN [Worker-6] - ScalaProject - Project proto-ray-tracer has platform default sourceLevel.
2016-08-21 20:45:55,664  WARN [Worker-6] - ScalaProject - Project proto-ray-tracer runs on platform default installation.
2016-08-21 20:45:55,666  WARN [Worker-6] - ScalaProject - Project Akka Ping Pong Example has platform default sourceLevel.
2016-08-21 20:45:55,667  WARN [Worker-6] - ScalaProject - Project Akka Ping Pong Example runs on platform default installation.
2016-08-21 20:46:23,598  WARN [Worker-6] - ScalaProject - Project akka-scala has platform default sourceLevel.
2016-08-21 20:46:23,599  WARN [Worker-6] - ScalaProject - Project akka-scala runs on platform default installation.
2016-08-21 20:46:25,098  WARN [Worker-6] - ScalaProject - Project ap-ray-tracer has platform default sourceLevel.
2016-08-21 20:46:25,099  WARN [Worker-6] - ScalaProject - Project ap-ray-tracer runs on platform default installation.
2016-08-21 20:46:25,101  WARN [Worker-6] - ScalaProject - Project StatefulActor has platform default sourceLevel.
2016-08-21 20:46:25,101  WARN [Worker-6] - ScalaProject - Project StatefulActor runs on platform default installation.
2016-08-21 20:46:25,103  WARN [Worker-6] - ScalaProject - Project simple-actors has platform default sourceLevel.
2016-08-21 20:46:25,108  WARN [Worker-6] - ScalaProject - Project simple-actors runs on platform default installation.
2016-08-22 08:13:17,717  WARN [Worker-6] - ScalaProject - Project hello has platform default sourceLevel.
2016-08-22 08:13:17,876  WARN [Worker-6] - ScalaProject - Project hello runs on platform default installation.
2016-08-22 08:13:17,902  WARN [Worker-6] - ScalaProject - Project supervising-actors has platform default sourceLevel.
2016-08-22 08:13:17,902  WARN [Worker-6] - ScalaProject - Project supervising-actors runs on platform default installation.
2016-08-22 08:13:17,903  WARN [Worker-6] - ScalaProject - Project ray-tracer has platform default sourceLevel.
